time_s,pressure_bar,flow_ml_s,beverage_mass_g,solids_g,instant_tds_percent,cumulative_tds_percent,extraction_yield_percent,mean_wetness
29.0,9.0,1.376319455378276,32.75279328749281,3.7033585054918396,4.020607815885406,11.307000514383695,20.57421391939911,1.0
29.200000000000003,9.0,1.376319455378276,33.01979926183619,3.713951761220365,3.967422734482386,11.247650937457083,20.633065340113138,1.0
29.400000000000002,9.0,1.376319455378276,33.286805236179575,3.724405688111834,3.915240817055567,11.18883492028175,20.69114271173241,1.0
29.6,9.0,1.376319455378276,33.55381121052296,3.7347229098893946,3.864041545486848,11.130547544828922,20.748460610496636,1.0
29.8,9.0,1.376319455378276,33.82081718486634,3.7449059966317844,3.8138048286865978,11.072783889762137,20.805033314621024,1.0
30.0,9.0,1.376319455378276,34.08782315920973,3.7549574658896336,3.7645109936463594,11.015539033841568,20.860874810497965,1.0
30.200000000000003,9.0,1.376319455378276,34.35482913355311,3.76487978377838,3.7161407766799828,10.958808059101536,20.91599879876878,1.0
30.400000000000002,9.0,1.376319455378276,34.621835107896494,3.7746753660482883,3.668675314849193,10.902586053814826,20.97041870026827,1.0
30.6,9.0,1.376319455378276,34.88884108223988,3.7843465791320603,3.622096137569697,10.846868115256706,21.02414766184478,1.0
30.8,9.0,1.376319455378276,35.15584705658326,3.7938957411705023,3.576385158393995,10.791649352280533,21.077198562058346,1.0
31.0,9.0,1.376319455378276,35.422853030926646,3.803325123016715,3.5315246669671816,10.736924887716256,21.129584016759527,1.0
31.200000000000003,9.0,1.376319455378276,35.68985900527003,3.8126369492192564,3.487497321152054,10.682689860602352,21.181316384551426,1.0
31.400000000000002,9.0,1.376319455378276,35.956864979613414,3.821833398984722,3.444286139319961,10.628939428261056,21.232407772137343,1.0
31.6,9.0,1.376319455378276,36.2238709539568,3.830916607120172,3.4018744928038775,10.575668768226203,21.28287003955651,1.0
31.8,9.0,1.376319455378276,36.49087692830018,3.839888664955835,3.3602460985102867,10.52287308003235,21.332714805310196,1.0
32.0,9.0,1.376319455378276,36.757882902643566,3.8487516212484967,3.3193850116864954,10.470547586873403,21.38195345138054,1.0
